scope,seed,confidence_cut,system,n_total,n_ambig,n_disambig,accuracy_amb,accuracy_dis,bias_score_amb,false_abstention_rate,held_out_category,fold_seed
loco_uncertain_subset,789,0.6,simple_condition_only,12,2,10,0.5,0.5,1.0,0.5,SES,8861
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,12,2,10,0.5,1.0,1.0,0.0,SES,8861
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,12,2,10,0.5,0.5,1.0,0.5,SES,8861
loco_uncertain_subset,789,0.7,simple_condition_only,20,6,14,0.8333333333333334,0.5,1.0,0.5,SES,8861
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,20,6,14,0.5,0.9285714285714286,1.0,0.07142857142857142,SES,8861
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,20,6,14,0.8333333333333334,0.5,1.0,0.5,SES,8861
loco_uncertain_subset,789,0.8,simple_condition_only,28,7,21,0.8571428571428571,0.5238095238095238,1.0,0.42857142857142855,SES,8861
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,28,7,21,0.5714285714285714,0.8095238095238095,1.0,0.14285714285714285,SES,8861
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,28,7,21,0.8571428571428571,0.5238095238095238,1.0,0.42857142857142855,SES,8861
loco_uncertain_subset,789,0.9,simple_condition_only,50,17,33,0.8823529411764706,0.6060606060606061,1.0,0.36363636363636365,SES,8861
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,50,17,33,0.7647058823529411,0.7878787878787878,1.0,0.18181818181818182,SES,8861
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,50,17,33,0.8823529411764706,0.6060606060606061,1.0,0.36363636363636365,SES,8861
loco_uncertain_subset,789,0.55,simple_condition_only,5,5,0,1.0,0.0,,0.0,Sexual_orientation,9870
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,5,5,0,1.0,0.0,,0.0,Sexual_orientation,9870
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,5,5,0,1.0,0.0,,0.0,Sexual_orientation,9870
loco_uncertain_subset,789,0.6,simple_condition_only,13,12,1,0.8333333333333334,1.0,1.0,0.0,Sexual_orientation,9870
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,13,12,1,0.8333333333333334,1.0,1.0,0.0,Sexual_orientation,9870
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,13,12,1,0.8333333333333334,1.0,1.0,0.0,Sexual_orientation,9870
loco_uncertain_subset,789,0.7,simple_condition_only,27,23,4,0.8695652173913043,0.25,1.0,0.75,Sexual_orientation,9870
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,27,23,4,0.8695652173913043,0.25,1.0,0.75,Sexual_orientation,9870
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,27,23,4,0.8695652173913043,0.25,1.0,0.75,Sexual_orientation,9870
loco_uncertain_subset,789,0.8,simple_condition_only,44,36,8,0.9166666666666666,0.125,1.0,0.875,Sexual_orientation,9870
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,44,36,8,0.9166666666666666,0.125,1.0,0.875,Sexual_orientation,9870
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,44,36,8,0.9166666666666666,0.125,1.0,0.875,Sexual_orientation,9870
loco_uncertain_subset,789,0.9,simple_condition_only,66,53,13,0.9245283018867925,0.46153846153846156,1.0,0.5384615384615384,Sexual_orientation,9870
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,66,53,13,0.9245283018867925,0.46153846153846156,1.0,0.5384615384615384,Sexual_orientation,9870
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,66,53,13,0.9245283018867925,0.46153846153846156,1.0,0.5384615384615384,Sexual_orientation,9870
loco_uncertain_subset,999,0.55,simple_condition_only,10,0,10,0.0,0.1,,0.6,Age,2008
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,10,0,10,0.0,0.1,,0.6,Age,2008
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,10,0,10,0.0,0.1,,0.6,Age,2008
loco_uncertain_subset,999,0.6,simple_condition_only,20,3,17,0.0,0.17647058823529413,-0.33333333333333337,0.5882352941176471,Age,2008
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,20,3,17,0.0,0.17647058823529413,-0.33333333333333337,0.5882352941176471,Age,2008
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,20,3,17,0.0,0.17647058823529413,-0.33333333333333337,0.5882352941176471,Age,2008
loco_uncertain_subset,999,0.7,simple_condition_only,44,10,34,0.6,0.35294117647058826,-0.5,0.5294117647058824,Age,2008
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,44,10,34,0.6,0.35294117647058826,-0.5,0.5294117647058824,Age,2008
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,44,10,34,0.6,0.35294117647058826,-0.5,0.5294117647058824,Age,2008
loco_uncertain_subset,999,0.8,simple_condition_only,67,14,53,0.6428571428571429,0.4339622641509434,-0.19999999999999996,0.4716981132075472,Age,2008
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,67,14,53,0.6428571428571429,0.4339622641509434,-0.19999999999999996,0.4716981132075472,Age,2008
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,67,14,53,0.6428571428571429,0.4339622641509434,-0.19999999999999996,0.4716981132075472,Age,2008
loco_uncertain_subset,999,0.9,simple_condition_only,94,23,71,0.6521739130434783,0.4647887323943662,0.0,0.4507042253521127,Age,2008
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,94,23,71,0.6521739130434783,0.4647887323943662,0.0,0.4507042253521127,Age,2008
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,94,23,71,0.6521739130434783,0.4647887323943662,0.0,0.4507042253521127,Age,2008
loco_uncertain_subset,999,0.55,simple_condition_only,12,0,12,0.0,0.25,,0.6666666666666666,Disability_status,3017
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,12,0,12,0.0,0.25,,0.6666666666666666,Disability_status,3017
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,12,0,12,0.0,0.25,,0.6666666666666666,Disability_status,3017
loco_uncertain_subset,999,0.6,simple_condition_only,25,0,25,0.0,0.24,,0.68,Disability_status,3017
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,25,0,25,0.0,0.24,,0.68,Disability_status,3017
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,25,0,25,0.0,0.24,,0.68,Disability_status,3017
loco_uncertain_subset,999,0.7,simple_condition_only,58,0,58,0.0,0.4482758620689655,,0.5,Disability_status,3017
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,58,0,58,0.0,0.4482758620689655,,0.5,Disability_status,3017
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,58,0,58,0.0,0.4482758620689655,,0.5,Disability_status,3017
loco_uncertain_subset,999,0.8,simple_condition_only,85,0,85,0.0,0.5294117647058824,,0.4235294117647059,Disability_status,3017
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,85,0,85,0.0,0.5294117647058824,,0.4235294117647059,Disability_status,3017
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,85,0,85,0.0,0.5294117647058824,,0.4235294117647059,Disability_status,3017
loco_uncertain_subset,999,0.9,simple_condition_only,126,0,126,0.0,0.5476190476190477,,0.3888888888888889,Disability_status,3017
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,126,0,126,0.0,0.5476190476190477,,0.3888888888888889,Disability_status,3017
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,126,0,126,0.0,0.5476190476190477,,0.3888888888888889,Disability_status,3017
loco_uncertain_subset,999,0.55,simple_condition_only,4,1,3,1.0,0.6666666666666666,,0.3333333333333333,Gender_identity,4026
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,4,1,3,1.0,0.6666666666666666,,0.3333333333333333,Gender_identity,4026
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,4,1,3,1.0,0.6666666666666666,,0.3333333333333333,Gender_identity,4026
loco_uncertain_subset,999,0.6,simple_condition_only,15,5,10,0.8,0.7,1.0,0.3,Gender_identity,4026
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,15,5,10,0.8,0.7,1.0,0.3,Gender_identity,4026
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,15,5,10,0.8,0.7,1.0,0.3,Gender_identity,4026
loco_uncertain_subset,999,0.7,simple_condition_only,31,10,21,0.8,0.47619047619047616,1.0,0.5238095238095238,Gender_identity,4026
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,31,10,21,0.8,0.47619047619047616,1.0,0.5238095238095238,Gender_identity,4026
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,31,10,21,0.8,0.5714285714285714,1.0,0.42857142857142855,Gender_identity,4026
loco_uncertain_subset,999,0.8,simple_condition_only,46,16,30,0.875,0.36666666666666664,1.0,0.6333333333333333,Gender_identity,4026
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,46,16,30,0.875,0.36666666666666664,1.0,0.6333333333333333,Gender_identity,4026
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,46,16,30,0.875,0.5,1.0,0.4666666666666667,Gender_identity,4026
loco_uncertain_subset,999,0.9,simple_condition_only,71,28,43,0.8928571428571429,0.4418604651162791,1.0,0.5581395348837209,Gender_identity,4026
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,71,28,43,0.8928571428571429,0.4418604651162791,1.0,0.5581395348837209,Gender_identity,4026
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,71,28,43,0.8928571428571429,0.5581395348837209,1.0,0.4186046511627907,Gender_identity,4026
loco_uncertain_subset,999,0.55,simple_condition_only,6,3,3,1.0,0.3333333333333333,,0.3333333333333333,Nationality,5035
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,6,3,3,1.0,0.3333333333333333,,0.3333333333333333,Nationality,5035
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,6,3,3,1.0,0.3333333333333333,,0.3333333333333333,Nationality,5035
loco_uncertain_subset,999,0.6,simple_condition_only,19,10,9,0.8,0.3333333333333333,1.0,0.5555555555555556,Nationality,5035
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,19,10,9,0.8,0.3333333333333333,1.0,0.5555555555555556,Nationality,5035
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,19,10,9,0.8,0.3333333333333333,1.0,0.5555555555555556,Nationality,5035
loco_uncertain_subset,999,0.7,simple_condition_only,36,17,19,0.7647058823529411,0.5263157894736842,0.5,0.42105263157894735,Nationality,5035
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,36,17,19,0.7647058823529411,0.5263157894736842,0.5,0.42105263157894735,Nationality,5035
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,36,17,19,0.7647058823529411,0.5263157894736842,0.5,0.42105263157894735,Nationality,5035
loco_uncertain_subset,999,0.8,simple_condition_only,58,29,29,0.7241379310344828,0.5517241379310345,0.25,0.41379310344827586,Nationality,5035
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,58,29,29,0.7241379310344828,0.5517241379310345,0.25,0.41379310344827586,Nationality,5035
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,58,29,29,0.7241379310344828,0.5517241379310345,0.25,0.41379310344827586,Nationality,5035
loco_uncertain_subset,999,0.9,simple_condition_only,92,47,45,0.6382978723404256,0.5555555555555556,0.17647058823529416,0.4,Nationality,5035
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,92,47,45,0.6382978723404256,0.5555555555555556,0.17647058823529416,0.4,Nationality,5035
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,92,47,45,0.6382978723404256,0.5555555555555556,0.17647058823529416,0.4,Nationality,5035
loco_uncertain_subset,999,0.55,simple_condition_only,8,3,5,1.0,0.4,,0.6,Physical_appearance,6044
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,8,3,5,0.3333333333333333,1.0,1.0,0.0,Physical_appearance,6044
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,8,3,5,1.0,0.4,,0.6,Physical_appearance,6044
loco_uncertain_subset,999,0.6,simple_condition_only,15,8,7,0.75,0.42857142857142855,1.0,0.5714285714285714,Physical_appearance,6044
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,15,8,7,0.5,0.8571428571428571,1.0,0.14285714285714285,Physical_appearance,6044
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,15,8,7,0.75,0.42857142857142855,1.0,0.5714285714285714,Physical_appearance,6044
loco_uncertain_subset,999,0.7,simple_condition_only,39,22,17,0.6818181818181818,0.35294117647058826,0.7142857142857142,0.6470588235294118,Physical_appearance,6044
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,39,22,17,0.5909090909090909,0.5294117647058824,0.7777777777777777,0.47058823529411764,Physical_appearance,6044
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,39,22,17,0.6818181818181818,0.35294117647058826,0.7142857142857142,0.6470588235294118,Physical_appearance,6044
loco_uncertain_subset,999,0.8,simple_condition_only,65,30,35,0.7,0.45714285714285713,0.7777777777777777,0.5142857142857142,Physical_appearance,6044
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,65,30,35,0.6333333333333333,0.5428571428571428,0.8181818181818181,0.42857142857142855,Physical_appearance,6044
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,65,30,35,0.7,0.45714285714285713,0.7777777777777777,0.5142857142857142,Physical_appearance,6044
loco_uncertain_subset,999,0.9,simple_condition_only,110,43,67,0.6976744186046512,0.44776119402985076,0.8461538461538463,0.4925373134328358,Physical_appearance,6044
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,110,43,67,0.6511627906976745,0.4925373134328358,0.8666666666666667,0.44776119402985076,Physical_appearance,6044
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,110,43,67,0.6976744186046512,0.44776119402985076,0.8461538461538463,0.4925373134328358,Physical_appearance,6044
loco_uncertain_subset,999,0.55,simple_condition_only,11,9,2,0.8888888888888888,0.5,-1.0,0.5,Race_ethnicity,7053
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,11,9,2,0.8888888888888888,0.5,-1.0,0.5,Race_ethnicity,7053
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,11,9,2,0.8888888888888888,0.5,-1.0,0.5,Race_ethnicity,7053
loco_uncertain_subset,999,0.6,simple_condition_only,20,17,3,0.7647058823529411,0.3333333333333333,0.0,0.6666666666666666,Race_ethnicity,7053
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,20,17,3,0.7647058823529411,0.3333333333333333,0.0,0.6666666666666666,Race_ethnicity,7053
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,20,17,3,0.7647058823529411,0.3333333333333333,0.0,0.6666666666666666,Race_ethnicity,7053
loco_uncertain_subset,999,0.7,simple_condition_only,37,30,7,0.8333333333333334,0.42857142857142855,-0.19999999999999996,0.42857142857142855,Race_ethnicity,7053
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,37,30,7,0.8333333333333334,0.42857142857142855,-0.19999999999999996,0.42857142857142855,Race_ethnicity,7053
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,37,30,7,0.8333333333333334,0.42857142857142855,-0.19999999999999996,0.42857142857142855,Race_ethnicity,7053
loco_uncertain_subset,999,0.8,simple_condition_only,61,46,15,0.8695652173913043,0.6,0.0,0.26666666666666666,Race_ethnicity,7053
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,61,46,15,0.8695652173913043,0.6,0.0,0.26666666666666666,Race_ethnicity,7053
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,61,46,15,0.8695652173913043,0.6,0.0,0.26666666666666666,Race_ethnicity,7053
loco_uncertain_subset,999,0.9,simple_condition_only,100,71,29,0.8873239436619719,0.7586206896551724,0.0,0.1724137931034483,Race_ethnicity,7053
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,100,71,29,0.8873239436619719,0.7586206896551724,0.0,0.1724137931034483,Race_ethnicity,7053
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,100,71,29,0.8873239436619719,0.7586206896551724,0.0,0.1724137931034483,Race_ethnicity,7053
loco_uncertain_subset,999,0.55,simple_condition_only,6,2,4,1.0,0.25,,0.75,Religion,8062
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,6,2,4,1.0,0.75,,0.0,Religion,8062
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,6,2,4,1.0,0.5,,0.5,Religion,8062
loco_uncertain_subset,999,0.6,simple_condition_only,20,10,10,1.0,0.3,,0.6,Religion,8062
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,20,10,10,0.9,0.6,1.0,0.2,Religion,8062
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,20,10,10,1.0,0.5,,0.4,Religion,8062
loco_uncertain_subset,999,0.7,simple_condition_only,37,19,18,0.8947368421052632,0.3333333333333333,0.0,0.6111111111111112,Religion,8062
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,37,19,18,0.8947368421052632,0.5,0.0,0.3333333333333333,Religion,8062
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,37,19,18,0.8947368421052632,0.4444444444444444,0.0,0.5,Religion,8062
loco_uncertain_subset,999,0.8,simple_condition_only,59,25,34,0.88,0.47058823529411764,0.33333333333333326,0.4411764705882353,Religion,8062
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,59,25,34,0.84,0.5588235294117647,0.5,0.29411764705882354,Religion,8062
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,59,25,34,0.88,0.5294117647058824,0.33333333333333326,0.38235294117647056,Religion,8062
loco_uncertain_subset,999,0.9,simple_condition_only,83,34,49,0.9117647058823529,0.42857142857142855,0.33333333333333326,0.46938775510204084,Religion,8062
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,83,34,49,0.8823529411764706,0.5102040816326531,0.5,0.3469387755102041,Religion,8062
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,83,34,49,0.9117647058823529,0.46938775510204084,0.33333333333333326,0.42857142857142855,Religion,8062
loco_uncertain_subset,999,0.55,simple_condition_only,3,0,3,0.0,0.3333333333333333,,0.6666666666666666,SES,9071
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,3,0,3,0.0,0.3333333333333333,,0.6666666666666666,SES,9071
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,3,0,3,0.0,0.3333333333333333,,0.6666666666666666,SES,9071
loco_uncertain_subset,999,0.6,simple_condition_only,8,2,6,1.0,0.16666666666666666,,0.8333333333333334,SES,9071
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,8,2,6,1.0,0.16666666666666666,,0.8333333333333334,SES,9071
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,8,2,6,1.0,0.3333333333333333,,0.6666666666666666,SES,9071
loco_uncertain_subset,999,0.7,simple_condition_only,20,8,12,0.625,0.4166666666666667,1.0,0.5833333333333334,SES,9071
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,20,8,12,0.625,0.4166666666666667,1.0,0.5833333333333334,SES,9071
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,20,8,12,0.625,0.5833333333333334,1.0,0.4166666666666667,SES,9071
loco_uncertain_subset,999,0.8,simple_condition_only,40,20,20,0.85,0.5,1.0,0.5,SES,9071
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,40,20,20,0.85,0.5,1.0,0.5,SES,9071
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,40,20,20,0.85,0.7,1.0,0.3,SES,9071
loco_uncertain_subset,999,0.9,simple_condition_only,64,31,33,0.8709677419354839,0.6363636363636364,1.0,0.36363636363636365,SES,9071
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,64,31,33,0.8709677419354839,0.6363636363636364,1.0,0.36363636363636365,SES,9071
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,64,31,33,0.8709677419354839,0.7878787878787878,1.0,0.21212121212121213,SES,9071
loco_uncertain_subset,999,0.55,simple_condition_only,6,5,1,0.8,0.0,1.0,1.0,Sexual_orientation,10080
loco_uncertain_subset,999,0.55,hybrid_uncertain_signal_fallback,6,5,1,0.8,0.0,1.0,1.0,Sexual_orientation,10080
loco_uncertain_subset,999,0.55,seven_signal_moe_predicted,6,5,1,0.8,0.0,1.0,1.0,Sexual_orientation,10080
loco_uncertain_subset,999,0.6,simple_condition_only,12,7,5,0.8571428571428571,0.2,1.0,0.8,Sexual_orientation,10080
loco_uncertain_subset,999,0.6,hybrid_uncertain_signal_fallback,12,7,5,0.8571428571428571,0.2,1.0,0.8,Sexual_orientation,10080
loco_uncertain_subset,999,0.6,seven_signal_moe_predicted,12,7,5,0.8571428571428571,0.2,1.0,0.8,Sexual_orientation,10080
loco_uncertain_subset,999,0.7,simple_condition_only,26,19,7,0.8421052631578947,0.14285714285714285,1.0,0.8571428571428571,Sexual_orientation,10080
loco_uncertain_subset,999,0.7,hybrid_uncertain_signal_fallback,26,19,7,0.8421052631578947,0.14285714285714285,1.0,0.8571428571428571,Sexual_orientation,10080
loco_uncertain_subset,999,0.7,seven_signal_moe_predicted,26,19,7,0.8421052631578947,0.14285714285714285,1.0,0.8571428571428571,Sexual_orientation,10080
loco_uncertain_subset,999,0.8,simple_condition_only,40,32,8,0.90625,0.25,1.0,0.75,Sexual_orientation,10080
loco_uncertain_subset,999,0.8,hybrid_uncertain_signal_fallback,40,32,8,0.90625,0.25,1.0,0.75,Sexual_orientation,10080
loco_uncertain_subset,999,0.8,seven_signal_moe_predicted,40,32,8,0.90625,0.25,1.0,0.75,Sexual_orientation,10080
loco_uncertain_subset,999,0.9,simple_condition_only,68,53,15,0.9245283018867925,0.3333333333333333,1.0,0.6,Sexual_orientation,10080
loco_uncertain_subset,999,0.9,hybrid_uncertain_signal_fallback,68,53,15,0.9245283018867925,0.3333333333333333,1.0,0.6,Sexual_orientation,10080
loco_uncertain_subset,999,0.9,seven_signal_moe_predicted,68,53,15,0.9245283018867925,0.3333333333333333,1.0,0.6,Sexual_orientation,10080
